,Year,Title,Decision,Abstract
103,2017,Learning Deep Latent Gaussian Models with Markov Chain Monte Carlo,Oral/Poster,"Dee latent Gaussian models are owerful and oular robabilistic models of high-dimensional data. These models are almost always fit using variational exectation-maximization, an aroximation to true maximum-marginal-likelihood estimation.  In this aer, we roose a different aroach: rather than use a variational aroximation (which roduces biased gradient signals), we use Markov chain Monte Carlo (MCMC, which allows us to trade bias for comutation). We find that our MCMC-based aroach has several advantages: it yields higher held-out likelihoods, roduces sharer images, and
 does not suffer from the variational overruning effect. MCMC's additional comutational overhead roves to be 
significant, but not rohibitive.
"
104,2017,Doubly Greedy Primal-Dual Coordinate Descent for Sparse Empirical Risk Minimization,Oral/Poster,"We consider the oular roblem of sarse emirical risk minimization with linear redictors and a large number of both features and observations. With a convex-concave saddle oint objective reformulation, we roose a Doubly Greedy Primal-Dual Coordinate Descent algorithm that is able to exloit sarsity in both rimal and dual variables. It enjoys a low cost er iteration and our theoretical analysis shows that it converges linearly with a good iteration comlexity, rovided that the set of rimal variables is sarse. We then extend this algorithm further to leverage active sets. The resulting new algorithm is even faster, and exeriments on large-scale Multi-class data sets show that our algorithm achieves u to 30 times seedu on several state-of-the-art otimization methods.
"
105,2017,End-to-End Differentiable Adversarial Imitation Learning,Oral/Poster,"Generative Adversarial Networks (GANs) have been successfully alied to the roblem of \emh{olicy imitation} in a model-free setu. However, the comutation grah of GANs, that include a stochastic olicy as the generative model, is no longer differentiable end-to-end, which requires the use of high-variance gradient estimation. In this aer, we introduce the Model-based Generative Adversarial Imitation Learning (MGAIL) algorithm. We show how to use a forward model to make the comutation fully differentiable, which enables training olicies using the exact gradient of the discriminator. The resulting algorithm trains cometent olicies using relatively fewer exert samles and interactions with the environment. We test it on both discrete and continuous action domains and reort results that surass the state-of-the-art.
"
106,2017,Local-to-Global Bayesian Network Structure Learning,Oral/Poster,"We introduce a new local-to-global structure learning algorithm, called grah growing  structure learning (GGSL), to learn Bayesian network (BN) structures.  GGSL starts at a (random) node and then gradually exands the learned structure through a series of local learning stes. At each local learning ste, the roosed algorithm only needs to revisit a subset of the learned nodes, consisting of the local neighborhood of a target, and therefore imroves on both memory and time efficiency comared to traditional global structure learning aroaches. GGSL also imroves on the existing local-to-global learning aroaches by removing the need for conflict-resolving AND-rules, and achieves better learning accuracy. We rovide theoretical analysis for the local learning ste, and show  that GGSL outerforms existing algorithms on benchmark datasets. Overall, GGSL demonstrates a novel direction to scale u BN structure learning while limiting accuracy loss.
"
107,2017,Provably Optimal Algorithms for Generalized Linear Contextual Bandits,Oral/Poster,"Contextual bandits are widely used in Internet services from news recommendation to advertising, and to Web search. Generalized linear models (logistical regression in articular) have demonstrated stronger erformance than linear models in many alications where rewards are binary. However, most theoretical analyses on contextual bandits so far are on linear bandits. In this work, we roose an uer confidence bound based algorithm for generalized linear contextual bandits, which achieves an ~O(sqrt{dT}) regret over T rounds with d dimensional feature vectors.  This regret matches the minimax lower bound, u to logarithmic terms, and imroves on the best revious result by a sqrt{d} factor, assuming the number of arms is fixed. A key comonent in our analysis is to establish a new, shar finite-samle confidence bound for maximum likelihood estimates in generalized linear models, which may be of indeendent interest. We also analyze a simler uer confidence bound algorithm, which is useful in ractice, and rove it to have otimal regret for certain cases.
"
108,2017,No Spurious Local Minima in Nonconvex Low Rank Problems: A Unified Geometric Analysis,Oral/Poster,"In this aer we develo a new framework that catures the common landscae underlying the common non-convex low-rank matrix roblems including matrix sensing, matrix comletion and robust PCA. In articular, we show for all above roblems (including asymmetric cases): 1) all local minima are also globally otimal; 2) no high-order saddle oints exists. These results exlain why simle algorithms such as stochastic gradient descent have global converge, and efficiently otimize these non-convex objective functions in ractice. Our framework connects and simlifies the existing analyses on otimization landscaes for matrix sensing and symmetric matrix comletion. The framework naturally leads to new results for asymmetric matrix comletion and robust PCA.
"
109,2017,On the Expressive Power of Deep Neural Networks,Oral/Poster,"We roose a new aroach to the roblem of neural network exressivity, which seeks to characterize how structural roerties of a neural network family affect the functions it is able to comute. Our aroach is based on an interrelated set of measures of exressivity, unified by the novel notion of trajectory length, which measures how the outut of a network changes as the inut swees along a one-dimensional ath. Our findings show that: (1) The comlexity of the comuted function grows exonentially with deth (2) All weights are not equal: trained networks are more sensitive to their lower (initial) layer weights (3) Trajectory regularization is a simler alternative to batch normalization, with the same erformance.
"
110,2017,Semi-Supervised Classification Based on Classification from Positive and Unlabeled Data,Oral/Poster,"Most of the semi-suervised classification methods develoed so far use unlabeled data for regularization uroses under articular distributional assumtions such as the cluster assumtion. In contrast, recently develoed methods of classification from ositive and unlabeled data (PU classification) use unlabeled data for risk evaluation, i.e., label information is directly extracted from unlabeled data. In this aer, we extend PU classification to also incororate negative data and roose a novel semi-suervised learning aroach. We establish generalization error bounds for our novel methods and show that the bounds decrease with resect to the number of unlabeled data without the distributional assumtions that are required in existing semi-suervised learning methods. Through exeriments, we demonstrate the usefulness of the roosed methods.
"
111,2017,Model-Agnostic Meta-Learning for Fast Adaptation of Deep Networks,Oral/Poster,"We roose an algorithm for meta-learning that is model-agnostic, in the sense that it is comatible with any model trained with gradient descent and alicable to a variety of different learning roblems, including classification, regression, and reinforcement learning. The goal of meta-learning is to train a model on a variety of learning tasks, such that it can solve new learning tasks using only a small number of training samles. In our aroach, the arameters of the model are exlicitly trained such that a small number of gradient stes with a small amount of training data from a new task will roduce good generalization erformance on that task. In effect, our method trains the model to be easy to fine-tune. We demonstrate that this aroach leads to state-of-the-art erformance on two few-shot image classification benchmarks, roduces good results on few-shot regression, and accelerates fine-tuning for olicy gradient reinforcement learning with neural network olicies.
"
112,2017,Zero-Inflated Exponential Family Embeddings,Oral/Poster,"Word embeddings are a widely-used tool to analyze language, and exonential family embeddings (Rudolh et al., 2016) generalize the technique to other tyes of data. One challenge to fitting embedding methods is sarse data, such as a documentterm matrix that contains many zeros. To address this issue, ractitioners tyically downweight or subsamle the zeros, thus focusing learning on the non-zero entries. In this aer, we develo zero-inflated embeddings, a new embedding method that is designed to learn from sarse observations. In a zero-inflated embedding (ZIE), a zero in the data can come from an interaction to other data (i.e., an embedding) or from a searate rocess by which many observations are equal to zero (i.e. a robability mass at zero). Fitting a ZIE naturally downweights the zeros and damens their influence on the model. Across many tyes of data---language, movie ratings, shoing histories, and bird watching logs---we found that zero-inflated embeddings rovide imroved redictive erformance over standard aroaches and find better vector reresentation of items.
"
113,2017,A Richer Theory of Convex Constrained Optimization with Reduced Projections and Improved Rates,Oral/Poster,"This aer focuses on  convex constrained otimization roblems, where the solution is subject to a convex inequality constraint. In articular, we aim at challenging roblems for which both rojection into the constrained domain and a linear otimization under the inequality constraint are  time-consuming, which render both rojected gradient methods and conditional gradient methods (a.k.a. the Frank-Wolfe algorithm) exensive. In this aer, we develo rojection reduced otimization algorithms for both smooth and non-smooth otimization with imroved convergence rates under a certain regularity condition of the constraint function. We first resent a general theory of otimization with only one rojection. Its alication to smooth otimization with only one rojection yields $O(1\esilon)$ iteration comlexity, which  imroves over the $O(1\esilon^2)$ iteration comlexity established before for non-smooth otimization  and can be further reduced under strong convexity. Then we introduce a local error bound condition and develo faster algorithms for non-strongly convex otimization at the rice of a logarithmic number of rojections. In articular, we achieve  an iteration comlexity  of $\widetilde O(1\esilon^{2(1-\theta)})$ for non-smooth otimization and $\widetilde O(1\esilon^{1-\theta})$ for smooth otimization, where $\theta\in(0,1]$ aearing the local error bound condition characterizes the functional local growth rate around the otimal solutions. Novel alications in solving the constrained $\ell_1$ minimization roblem  and a ositive semi-definite constrained distance metric learning roblem demonstrate that the roosed algorithms achieve significant seed-u comared with revious algorithms. "
114,2017,Learning in POMDPs with Monte Carlo Tree Search,Oral/Poster,"The POMDP is a owerful framework for reasoning under outcome and information uncertainty, but constructing an accurate POMDP model is difficult. Bayes-Adative Partially Observable Markov Decision Processes (BA-POMDPs) extend POMDPs to allow the model to be learned during execution. BA-POMDPs are a Bayesian RL aroach that, in rincile, allows for an otimal trade-off between exloitation and exloration. Unfortunately, BA-POMDPs are currently imractical to solve for any non-trivial domain. In this aer, we extend the Monte-Carlo Tree Search method POMCP to BA-POMDPs and show that the resulting method, which we call BA-POMCP, is able to tackle roblems that revious solution methods have been unable to solve. Additionally, we introduce several
techniques that exloit the BA-POMDP structure to imrove the efficiency of BA-POMCP along with roof of their convergence.
"
115,2017,Composing Tree Graphical Models with Persistent Homology Features for Clustering Mixed-Type Data,Oral/Poster,"Clustering data with both continuous and discrete attributes is a challenging task. Existing methods lack a rinciled robabilistic formulation. In this aer, we roose a clustering method based on a tree-structured grahical model to describe the generation rocess of mixed-tye data. Our tree-structured model factorized into a roduct of airwise interactions, and thus localizes the interaction between feature variables of different tyes. To rovide a robust clustering method based on the tree-model, we adot a toograhical view and comute eaks of the density function and their attractive basins for clustering. Furthermore, we leverage the theory from toology data analysis to adatively merge trivial eaks into large ones in order to achieve meaningful clusterings. Our method outerforms state-of-the-art methods on mixed-tye data.
"
116,2017,Safety-Aware Algorithms for Adversarial Contextual Bandit,Oral/Poster,"In this work we study the safe sequential decision making roblem under the setting of adversarial contextual bandits with sequential risk constraints. At each round, nature reares a context, a cost for each arm, and additionally a risk for each arm. The learner leverages the context to ull an arm and receives the corresonding cost and risk associated with the ulled arm. In addition to minimizing the cumulative cost, for safety uroses, the learner needs to make safe decisions such that the average of the cumulative risk from all ulled arms should not be larger than a re-defined threshold. To address this roblem, we first study online convex rogramming in the full information setting where in each round the learner receives an adversarial convex loss and a convex constraint. We develo a meta algorithm leveraging online mirror descent for the full information setting and then extend it to contextual bandit with sequential risk constraints setting using exert advice. Our algorithms can achieve near-otimal regret in terms of minimizing the total cost, while successfully maintaining a sub- linear growth of accumulative risk constraint violation. We suort our theoretical results by demonstrating our algorithm on a simle simulated robotics reactive control task.
"
117,2017,"Coherence Pursuit: Fast, Simple, and Robust Subspace Recovery",Oral/Poster,"This aer resents a remarkably simle, yet owerful, algorithm for robust Princial Comonent Analysis (PCA). In the roosed aroach, an outlier is set aart from an inlier by comaring their coherence with the rest of the data oints. As inliers lie on a low dimensional subsace, they are likely to have strong mutual coherence rovided there are enough inliers. By contrast, outliers do not tyically admit low dimensional structures, wherefore an outlier is unlikely to bear strong resemblance with a large number of data oints. The mutual coherences are comuted by forming the Gram matrix of normalized data oints. Subsequently, the subsace is recovered from the san of a small subset of the data oints that exhibit strong coherence with the rest of the data. As coherence ursuit only involves one simle matrix multilication, it is significantly faster than the state of-the-art robust PCA algorithms. We rovide a mathematical analysis of the roosed algorithm under a random model for the distribution of the inliers and outliers. It is shown that the roosed method can recover the correct subsace even if the data is redominantly outliers. To the best of our knowledge, this is the first rovable robust PCA algorithm that is simultaneously non-iterative, can tolerate a large number of outliers and is robust to linearly deendent outliers.
"
118,2017,Depth-Width Tradeoffs in Approximating Natural Functions With Neural Networks,Oral/Poster,"We rovide several new deth-based searation results for feed-forward neural networks, roving that various tyes of simle and natural functions can be better aroximated using deeer networks than shallower ones, even if the shallower networks are much larger. This includes indicators of balls and ellises; non-linear functions which are radial with resect to the $L_1$ norm; and smooth non-linear functions. We also show that these gas can be observed exerimentally: Increasing the deth indeed allows better learning than increasing width, when training neural networks to learn an indicator of a unit ball."
119,2017,Iterative Machine Teaching,Oral/Poster,"In this aer, we consider the roblem of machine teaching, the inverse roblem of machine learning. Different from traditional machine teaching which views the learners as batch algorithms, we study a new aradigm where the learner uses an iterative algorithm and a teacher can feed examles sequentially and intelligently based on the current erformance of the learner. We show that the teaching comlexity in the iterative case is very different from that in the batch case. Instead of constructing a minimal training set for learners, our iterative machine teaching focuses on achieving fast convergence in the learner model. Deending on the level of information the teacher has from the learner model, we design teaching algorithms which can rovably reduce the number of teaching examles and achieve faster convergence than learning without teachers. We also validate our theoretical findings with extensive exeriments on different data distribution and real image datasets.
"
120,2017,AdaNet: Adaptive Structural Learning of Artificial Neural Networks,Oral/Poster,"We resent a new framework for analyzing and learning artificial neural networks. Our aroach simultaneously and adatively learns both the structure of the network as well as its weights. The methodology is based uon and accomanied by strong data-deendent theoretical learning guarantees, so that the final network architecture rovably adats to the comlexity of any given roblem.
"
121,2017,Convex Phase Retrieval without Lifting via PhaseMax,Oral/Poster,"Semidefinite relaxation methods transform a variety of non-convex otimization roblems into convex roblems, but square the number of variables.  We study a new tye of convex relaxation for hase retrieval roblems, called PhaseMax, that convexifies the underlying roblem without lifting. The resulting roblem formulation can be solved using standard convex otimization routines, while still working in the original, low-dimensional variable sace.  We rove, using a random sherical distribution measurement model, that PhaseMax succeeds with high robability for a sufficiently large number of measurements.  We comare our aroach to other hase retrieval methods and demonstrate that our theory accurately redicts the success of PhaseMax.  
"
122,2017,DARLA: Improving Zero-Shot Transfer in Reinforcement Learning,Oral/Poster,"Domain adatation is an imortant oen roblem in dee reinforcement learning (RL). In many scenarios of interest data is hard to obtain, so agents may learn a source olicy in a setting where data is readily available, with the hoe that it generalises well to the target domain. We roose a new multi-stage RL agent, DARLA (DisentAngled Reresentation Learning Agent), which learns to see before learning to act. DARLA’s vision is based on learning a disentangled reresentation of the observed environment. Once DARLA can see, it is able to acquire source olicies that are robust to many domain shifts - even with no access to the target domain. DARLA significantly outerforms conventional baselines in zero-shot domain adatation scenarios, an effect that holds across a variety of RL environments (Jaco arm, DeeMind Lab) and base RL algorithms (DQN, A3C and EC).
"
123,2017,On Relaxing Determinism in Arithmetic Circuits,Oral/Poster,"The ast decade has seen a significant interest in learning tractable robabilistic reresentations. Arithmetic circuits (ACs) were among the first roosed tractable reresentations, with some subsequent reresentations being instances of ACs with weaker or stronger roerties.  In this aer, we rovide a formal basis under which variants on ACs can be comared, and where the recise roles and semantics of their various roerties can be made more transarent.  This allows us to lace some recent develoments on ACs in a clearer ersective and to also derive new results for ACs. This includes an exonential searation between ACs with and without determinism; comleteness and incomleteness results; and tractability results (or lack thereof) when comuting most robable exlanations (MPEs).
"
124,2017,Adaptive Multiple-Arm Identification,Oral/Poster,"We study the roblem of selecting K arms with the highest exected rewards in a stochastic n-armed bandit game. This roblem has a wide range of alications, e.g., AB testing, crowdsourcing, simulation otimization. Our goal is to develo a PAC algorithm, which, with robability at least 1-\delta, identifies a set of K arms with the aggregate regret at most \esilon. The notion of aggregate regret for multile-arm identification was first introduced in Zhou et. al. (2014), which is defined as the difference of the averaged exected rewards between the selected set of arms and the best K arms. In contrast to Zhou et. al. (2014) that only rovides instance-indeendent samle comlexity, we introduce a new hardness arameter for characterizing the difficulty of any given instance. We further develo two algorithms and establish the corresonding samle comlexity in terms of this hardness arameter. The derived samle comlexity can be significantly smaller than state-of-the-art results for a large class of instances and matches the instance-indeendent lower bound uto a \log(\esilon^{-1}) factor in the worst case. We also rove a lower bound result showing that the extra \log(\esilon^{-1}) is necessary for instance-deendent algorithms using the introduced hardness arameter.
"
125,2017,Tensor Decomposition with Smoothness,Oral/Poster,"Real data tensors are usually high dimensional but their intrinsic information is reserved in low-dimensional sace, which motivates to use tensor decomositions such as Tucker decomosition. Often, real data tensors are not only low dimensional, but also smooth, meaning that the adjacent elements are similar or continuously changing, which tyically aear as satial or temoral data. To incororate the smoothness roerty, we roose the smoothed Tucker decomosition (STD). STD leverages the smoothness by the sum of a few basis functions, which reduces the number of arameters. The objective function is formulated as a convex roblem and, to solve that, an algorithm based on the alternating direction method of multiliers is derived. We theoretically show that, under the smoothness assumtion, STD achieves a better error bound. The theoretical result and erformances of STD are numerically verified.
"
126,2017,Automated Curriculum Learning for Neural Networks,Oral/Poster,"We introduce a method for automatically selecting the ath, or syllabus, that a neural network follows through a curriculum so as to maximise learning efficiency.
A measure of the amount that the network learns from each data samle is rovided as a reward signal to a nonstationary multi-armed bandit algorithm, which then determines a stochastic syllabus.
We consider a range of signals derived from two distinct indicators of learning rogress: rate of increase in rediction accuracy, and rate of increase in network comlexity.
Exerimental results for LSTM networks on three curricula demonstrate that our aroach can significantly accelerate learning, in some cases halving the time required to attain a satisfactory erformance level.
"
127,2017,Attentive Recurrent Comparators,Oral/Poster,"Raid learning requires flexible reresentations to quickly adot to new evidence. We develo a novel class of models called Attentive Recurrent Comarators (ARCs) that form reresentations of objects by cycling through them and making observations. Using the reresentations extracted by ARCs, we develo a way of aroximating a \textit{dynamic reresentation sace} and use it for one-shot learning. In the task of one-shot classification on the Omniglot dataset, we achieve the state of the art erformance with an error rate of 1.5\%. This reresents the first suer-human result achieved for this task with a generic model that uses only ixel information.
"
128,2017,An Infinite Hidden Markov Model With Similarity-Biased Transitions,Oral/Poster,"We describe a generalization of the Hierarchical Dirichlet Process Hidden Markov Model (HDP-HMM) which is able to encode rior information that state transitions are more likely between ""nearby"" states.  This is accomlished by defining a similarity function on the state sace and scaling transition robabilities by airwise similarities, thereby inducing correlations among the transition distributions. We resent an augmented data reresentation of the model as a Markov Jum Process in which: (1) some jum attemts fail, and (2) the robability of success is roortional to the similarity between the source and destination states.  This augmentation restores conditional conjugacy and admits a simle Gibbs samler. We evaluate the model and inference method on a seaker diarization task and a ""harmonic arsing"" task using four-art chorale data, as well as on several synthetic datasets, achieving favorable comarisons to existing models.
"
129,2017,Efficient Nonmyopic Active Search,Oral/Poster,"Active search is an active learning setting with the goal of identifying as many members of a given class as ossible under a labeling budget. In this work, we first establish a theoretical hardness of active search, roving that no olynomial-time olicy can achieve a constant factor aroximation ratio with resect to the exected utility of the otimal olicy. We also roose a novel, comutationally efficient active search olicy achieving excetional erformance on several real-world tasks. Our olicy is nonmyoic, always considering the entire remaining search budget. It also automatically and dynamically balances exloration and exloitation consistent with the remaining budget, without relying on a arameter to control this tradeoff. We conduct exeriments on diverse datasets from several domains: drug discovery, materials science, and a citation network. Our efficient nonmyoic olicy recovers significantly more valuable oints with the same budget than several alternatives from the literature, including myoic aroximations to the otimal olicy.
"
130,2017,Asymmetric Tri-training for Unsupervised Domain Adaptation,Oral/Poster,"It is imortant to aly models trained on a large number of labeled samles to different domains because collecting many labeled samles in various domains is exensive. To learn discriminative reresentations for the target domain, we assume that artificially labeling the target samles can result in a good reresentation. Tri-training leverages three classifiers equally to rovide seudo-labels to unlabeled samles; however, the method does not assume labeling samles generated from a different domain. In this aer, we roose the use of an \textit{asymmetric} tri-training method for unsuervised domain adatation, where we assign seudo-labels to unlabeled samles and train the neural networks as if they are true labels. In our work, we use three networks \textit{asymmetrically}, and by \textit{asymmetric}, we mean that two networks are used to label unlabeled target samles, and one network is trained by the seudo-labeled samles to obtain target-discriminative reresentations. Our roosed method was shown to achieve a state-of-the-art erformance on the benchmark digit recognition datasets for domain adatation.
"
131,2017,State-Frequency Memory Recurrent Neural Networks,Oral/Poster,"Modeling temoral sequences lays a fundamental role in various modern alications and has drawn more and more attentions in the machine learning community. Among those efforts on imroving the caability to reresent temoral data, the Long Short-Term Memory (LSTM) has achieved great success in many areas. Although the LSTM can cature long-range deendency in the time domain, it does not exlicitly model the attern occurrences in the frequency domain that lays an imortant role in tracking and redicting data oints over various time cycles. We roose the State-Frequency Memory (SFM), a novel recurrent architecture that allows to searate dynamic atterns across different frequency comonents and their imacts on modeling the temoral contexts of inut sequences. By jointly decomosing memorized dynamics into state-frequency comonents, the SFM is able to offer a fine-grained analysis of temoral sequences by caturing the deendency of uncovered atterns in both time and frequency domains. Evaluations on several temoral modeling tasks demonstrate the SFM can yield cometitive erformances, in articular as comared with the state-of-the-art LSTM models.
"
132,2017,Batched High-dimensional Bayesian Optimization via Structural Kernel Learning,Oral/Poster,"Otimization of high-dimensional black-box functions is an extremely challenging roblem. While Bayesian otimization has emerged as a oular aroach for otimizing black-box functions, its alicability has been limited to low-dimensional roblems due to its comutational and statistical challenges arising from high-dimensional settings. In this aer, we roose to tackle these challenges by (1) assuming a latent additive structure in the function and inferring it roerly for more efficient and effective BO, and (2) erforming multile evaluations in arallel to reduce the number of iterations required by the method. Our novel aroach learns the latent structure with Gibbs samling and constructs batched queries using determinantal oint rocesses. Exerimental validations on both synthetic and real-world functions demonstrate that the roosed method outerforms the existing state-of-the-art aroaches.
"
133,2017,Leveraging Union of Subspace Structure to Improve Constrained Clustering,Oral/Poster,"Many clustering roblems in comuter vision and other contexts are also classification roblems, where each cluster shares a meaningful label. Subsace clustering algorithms in articular are often alied to roblems that fit this descrition, for examle with face images or handwritten digits. While it is straightforward to request human inut on these datasets, our goal is to reduce this inut as much as ossible. We resent a airwise-constrained clustering algorithm that actively selects queries based on the union-of-subsaces model. The central ste of the algorithm is in querying oints of minimum margin between estimated subsaces; analogous to classifier margin, these lie near the decision boundary. We rove that oints lying near the intersection of subsaces are oints with low margin. Our rocedure can be used after any subsace clustering algorithm that oututs an affinity matrix. We demonstrate on several datasets that our algorithm drives the clustering error down considerably faster than the state-of-the-art active query algorithms on datasets with subsace structure and is cometitive on other datasets. 
"
134,2017,Source-Target Similarity Modelings for Multi-Source Transfer Gaussian Process Regression,Oral/Poster,"A key challenge in multi-source transfer learning is to cature the diverse inter-domain similarities. In this aer, we study different aroaches based on Gaussian rocess models to solve the multi-source transfer regression roblem. Precisely, we first investigate the feasibility and erformance of a family of transfer covariance functions that reresent the airwise similarity of each source and the target domain. We theoretically show that using such a transfer covariance function for general Gaussian rocess modelling can only cature the same similarity coefficient for all the sources, and thus may result in unsatisfactory transfer erformance.
This leads us to roose \emh{TC$_{MS}$Stack}, an integrated strategy incororating the benefits of the transfer covariance function and stacking. Extensive exeriments on one synthetic and two real-world datasets, with learning settings of u to 11 sources for the latter, demonstrate the effectiveness of our roosed \emh{TC$_{MS}$Stack}."
135,2017,Delta Networks for Optimized Recurrent Network Computation,Oral/Poster,"Many neural networks exhibit stability in their activation atterns over time in resonse to inuts from sensors oerating under real-world conditions. By caitalizing on this roerty of natural signals, we roose a Recurrent Neural Network (RNN) architecture called a delta network in which each neuron transmits its value only when the change in its activation exceeds a threshold. The execution of RNNs as delta networks is attractive because their states must be stored and fetched at every timeste, unlike in convolutional neural networks (CNNs). We show that a naive run-time delta network imlementation offers modest imrovements on the number of memory accesses and comutes, but otimized training techniques confer higher accuracy at higher seedu. With these otimizations, we demonstrate a 9X reduction in cost with negligible loss of accuracy for the TIDIGITS audio digit recognition benchmark.  Similarly, on the large Wall Street Journal (WSJ) seech recognition benchmark, retrained networks can also be greatly accelerated as delta networks and trained delta networks show a 5.7x imrovement with negligible loss of accuracy. Finally, on an end-to-end CNN-RNN network trained for steering angle rediction in a driving dataset, the RNN cost can be reduced by a substantial 100X.
"
136,2017,From Patches to Images: A Nonparametric Generative Model,Oral/Poster,"We roose a hierarchical generative model that catures the self-similar structure of image regions as well as how this structure is shared across image collections. Our model is based on a novel, variational interretation of the oular exected atch log-likelihood (EPLL) method as a model for randomly ositioned grids of image atches. While revious EPLL methods modeled image atches with finite Gaussian mixtures, we use nonarametric Dirichlet rocess (DP) mixtures to create models whose comlexity grows as additional images are observed. An extension based on the hierarchical DP then catures reetitive and self-similar structure via image-secific variations in cluster frequencies. We derive a structured variational inference algorithm that adatively creates new atch clusters to more accurately model novel image textures. Our denoising erformance on standard benchmarks is suerior to EPLL and comarable to the state-of-the-art, and rovides novel statistical justifications for common image rocessing heuristics. We also show accurate image inainting results.
"
137,2017,Active Heteroscedastic Regression,Oral/Poster,"An active learner is given a model class $\Theta$, a large samle of unlabeled data drawn from an underlying distribution and access to a labeling oracle which can rovide a label for any of the unlabeled instances. The goal of the learner is to find a model $\theta \in \Theta$ that fits the data to a given accuracy while making as few label queries to the oracle as ossible. In this work, we consider a theoretical analysis of the label requirement of active learning for regression under a heteroscedastic noise model.

Previous work has looked at active regression either with no model mismatch~\cite{chaudhuri2015convergence} or with arbitrary model mismatch~\cite{sabato2014active}. In the first case, active learning rovided no imrovement even in the simle case where the unlabeled examles were drawn from Gaussians. In the second case, under arbitrary model mismatch, the algorithm either required a very high running time or a large number of labels. We rovide bounds on the convergence rates of active and assive learning for heteroscedastic regression, where the noise deends on the instance. Our results illustrate that just like in binary classification, some artial knowledge of the nature of the noise can lead to significant gains in the label requirement of active learning. "
138,2017,Multi-task Learning with Labeled and Unlabeled Tasks,Oral/Poster,"In multi-task learning, a learner is given a collection of rediction tasks and needs to solve all of them.  In contrast to revious work, which required that annotated training data must be available for all tasks, we consider a new setting, in which for some tasks, otentially most of them, only unlabeled training data is rovided. Consequently, to solve all tasks, information must be transferred between tasks with labels and tasks without labels.  Focusing on an instance-based transfer method we analyze two variants of this setting: when the set of labeled tasks is fixed, and when it can be actively selected by the learner. We state and rove a generalization bound that covers both scenarios and derive from it an algorithm for making the choice of labeled tasks (in the active case) and for transferring information between the tasks in a rinciled way. We also illustrate the effectiveness of the algorithm on synthetic and real data.
"
139,2017,Recurrent Highway Networks,Oral/Poster,"Many sequential rocessing tasks require comlex nonlinear transition functions from one ste to the next. However, recurrent neural networks with ""dee"" transition functions remain difficult to train, even when using Long Short-Term Memory (LSTM) networks. We introduce a novel theoretical analysis of recurrent networks based on Gersgorin’s circle theorem that illuminates several modeling and otimization issues and imroves our understanding of the LSTM cell. Based on this analysis we roose Recurrent Highway Networks, which extend the LSTM architecture to allow ste-to-ste transition deths larger than one. Several language modeling exeriments demonstrate that the roosed architecture results in owerful and efficient models. On the Penn Treebank corus, solely increasing the transition deth from 1 to 10 imroves word-level erlexity from 90.6 to 65.4 using the same number of arameters. On the larger Wikiedia datasets for character rediction (text8 and enwik8), RHNs outerform all revious results and achieve an entroy of 1.27 bits er character.
"
140,2017,Fast Bayesian Intensity Estimation for the Permanental Process,Oral/Poster,"The Cox rocess is a stochastic rocess which generalises the Poisson rocess by letting the underlying intensity function itself be a stochastic rocess. In this aer we resent a fast Bayesian inference scheme for the ermanental rocess, a Cox rocess under which the square root of the intensity is a Gaussian rocess. In articular we exloit connections with reroducing kernel Hilbert saces, to derive efficient aroximate Bayesian inference algorithms based on the Lalace aroximation to the redictive distribution and marginal likelihood. We obtain a simle algorithm which we aly to toy and real-world roblems, obtaining orders of magnitude seed imrovements over revious work.
"
141,2017,Active Learning for Cost-Sensitive Classification,Oral/Poster,"We design an active learning algorithm for cost-sensitive multiclass classification: roblems where different errors have different costs. Our algorithm, COAL, makes redictions by regressing to each label’s cost and redicting the smallest. On a new examle, it uses a set of regressors that erform well on ast data to estimate ossible costs for each label. It queries only the labels that could be the best, ignoring the sure losers. We rove COAL can be efficiently imlemented for any regression family that admits squared loss otimization; it also enjoys strong guarantees with resect to redictive erformance and labeling effort. Our exeriment with COAL show significant imrovements in labeling effort and test cost over assive and active baselines.
"
142,2017,Schema Networks: Zero-shot Transfer with a Generative Causal Model of Intuitive Physics,Oral/Poster,"The recent adatation of dee neural network-based methods to reinforcement learning and lanning domains has yielded remarkable rogress on individual tasks. Nonetheless, rogress on task-to-task transfer remains limited. In ursuit of efficient and robust generalization, we introduce the Schema Network, an object-oriented generative hysics simulator caable of disentangling multile causes of events and reasoning backward through causes to achieve goals. The richly structured architecture of the Schema Network can learn the dynamics of an environment directly from data. We comare Schema Networks with Asynchronous Advantage Actor-Critic and Progressive Networks on a suite of Breakout variations, reorting results on training efficiency and zero-shot generalization, consistently demonstrating faster, more robust learning and better transfer. We argue that generalizing from limited data and learning causal relationshis are essential abilities on the ath toward generally intelligent systems.
"
143,2017,A Birth-Death Process for Feature Allocation,Oral/Poster,"We roose a Bayesian nonarametric rior over feature allocations 
for sequential data, the birth-death feature allocation rocess (BDFP). The BDFP models 
the evolution of the feature allocation of a set of N objects across a covariate (e.g.~time) 
by creating and deleting features. A BDFP is exchangeable, rojective, stationary and reversible, 
and its equilibrium distribution is given by the Indian buffet rocess (IBP). We show that the Beta rocess 
on an extended sace is the de Finetti mixing distribution underlying the BDFP. Finally, we resent the finite aroximation of the BDFP, the Beta Event Process (BEP), that ermits simlified inference. The utility of the BDFP as a rior is demonstrated on real world dynamic genomics and social network data. 
"
