,Year,Title,Decision,Abstract
458,2019,Provably Efficient Imitation Learning from Observation Alone,Oral,"We study Imitation Learning (IL) from Observations alone (ILFO) in large-scale MDPs. While most IL algorithms rely on an exert to directly rovide actions to the learner, in this setting the exert only sulies sequences of observations. We design a new model-free algorithm for ILFO, Forward Adversarial Imitation Learning (FAIL), which learns a sequence of time-deendent olicies by minimizing an Integral Probability Metric between the observation distributions of the exert olicy and the learner. FAIL rovably learns a near-otimal olicy with a number of samles that is olynomial in all relevant arameters but indeendent of the number of unique observations. The resulting theory extends the domain of rovably samle efficient learning algorithms beyond existing results that tyically only consider tabular RL settings or settings that require access to a near-otimal reset distribution.  We also demonstrate the efficacy ofFAIL on multile OenAI Gym control tasks.
"
459,2019,SGD without Replacement: Sharper Rates for General Smooth Convex Functions,Oral,"	We study stochastic gradient descent {\em without relacement} (\sgdwor) for smooth convex functions. \sgdwor is widely observed to converge faster than true \sgd where each samle is drawn indeendently {\em with relacement}~\cite{bottou2009curiously} and hence, is more oular in ractice. But it's convergence roerties are not well understood as samling without relacement leads to couling between iterates and gradients. By using method of exchangeable airs to bound Wasserstein distance, we rovide the first non-asymtotic results for \sgdwor when alied to {\em general smooth, strongly-convex} functions. In articular, we show that \sgdwor converges at a rate of $O(1K^2)$ while \sgd~is known to converge at $O(1K)$ rate, where $K$ denotes the number of asses over data and is required to be {\em large enough}. Existing results for \sgdwor in this setting require additional {\em Hessian Lischitz assumtion}~\cite{gurbuzbalaban2015random,haochen2018random}. 

	For {\em small} $K$, we show \sgdwor can achieve same convergence rate as \sgd for {\em general smooth strongly-convex} functions. Existing results in this setting require $K=1$ and hold only for generalized linear models \cite{shamir2016without}. In addition, by careful analysis of the couling, for both large and small $K$, we obtain better deendence on roblem deendent arameters like condition number. "
460,2019,Fast Direct Search in an Optimally Compressed Continuous Target Space for Efficient Multi-Label Active Learning,Oral,"Active learning for multi-label classification oses fundamental challenges given the comlex label correlations and a otentially large and sarse label sace. We roose a novel CS-BPCA rocess that integrates comressed sensing and Bayesian rincial comonent analysis to erform a two-level label transformation, resulting in an otimally comressed continuous target sace. Besides leveraging correlation and sarsity of a large label sace for effective comression, an otimal comressing rate and the relative imortance of the resultant targets are automatically determined through Bayesian inference. Furthermore, the orthogonality of the transformed sace comletely decoules the correlations among targets, which significantly simlifies multi-label samling in the target sace. We define a novel samling function that leverages  a multi-outut  Gaussian  Process  (MOGP). Gradient-free otimization strategies are develoed to achieve fast online hyer-arameter learning and model retraining for active learning. Exerimental results over multile real-world datasets and comarison with cometitive multi-label active learning models demonstrate the effectiveness of the roosed framework. 
"
461,2019,Detecting Overlapping and Correlated Communities without Pure Nodes: Identifiability and Algorithm,Oral,"Many machine learning roblems come in the form of networks with relational data between entities, and one of the key unsuervised learning tasks is to detect communities from such a network. We adot the mixed-membershi stochastic blockmodel as the underlying robabilistic model, and give conditions under which the membershi of a subset of nodes can be uniquely identified. Our method start by constructing a second-order grah moment, which can be shown to converge to a secific roduct of the true arameters as the size of the network increases. To correctly recover the true membershi arameters, we carefully formulate an otimization roblem using insights from convex geometry. We show that if the true membershis satisfy a so called sufficiently scattered condition, then solving the roosed roblem correctly identifies the ground truth. We also develo an extremely efficient algorithm, which is significantly faster than rior work and with better convergence roerties. Exeriments on synthetic and real data justify the effectiveness of the roosed learning framework for network data.
"
462,2019,Exploring the Landscape of Spatial Robustness,Oral,"The study of adversarial examles has so far largely focused on the l
setting. However, neural networks turn out to be also vulnerable to other, very
natural classes of erturbations such as translations and rotations.
Unfortunately, the standard methods effective in remedying l
vulnerabilities are not as effective in this new regime. 

With the goal of classifier robustness, we thoroughly investigate the vulnerabilities of
neural network--based
classifiers to rotations and translations. We uncover that while data
augmentation generally hels very little, using ideas from robust otimization
and test-time inut aggregation we can significantly imrove robustness.

In our exloration we find that, in contrast to the l case, first-order
methods cannot reliably find fooling inuts. This highlights fundamental
differences in satial robustness as comared to l robustness, and
suggests that we need a more comrehensive understanding of robustness in
general.
"
463,2019,Nonlinear Stein Variational Gradient Descent for Learning Diversified Mixture Models,Oral,"Diversification has been shown to be a owerful mechanism for learning robust models in non-convex settings. A notable examle is learning mixture models, in which enforcing diversity between the different mixture comonents allows us to revent the model collasing henomenon and cature more atterns from the observed data. In this work, we resent a variational aroach for diversity-romoting learning, which leverages the entroy functional as a natural mechanism for enforcing diversity. We develo a simle and efficient functional gradient-based algorithm for otimizing the variational objective function, which rovides a significant generalization of Stein variational gradient descent (SVGD). We test our method on various challenging real world roblems, including dee embedded clustering and dee anomaly detection. Emirical results show that our method rovides an effective mechanism for diversity-romoting learning, achieving substantial imrovement over existing methods. 
"
464,2019,EigenDamage: Structured Pruning in the Kronecker-Factored Eigenbasis,Oral,"Reducing the test time resource requirements of a neural network while reserving test accuracy is crucial for running inference on low-ower devices. To achieve this goal, we introduce a novel network rearameterization based on the Kronecker-factored eigenbasis (KFE), and then aly Hessian-based structured runing methods in this basis. As oosed to existing Hessian-based runing algorithms which do runing in arameter coordinates, our method works in the KFE where different weights are aroximately indeendent, enabling accurate runing and fast comutation.We demonstrate emirically the effectiveness of the roosed method through extensive exeriments. In articular, we highlight that the imrovements are esecially significant for more challenging datasets and networks. With negligible loss of accuracy, a iterative-runing version gives a 10x reduction in model size and a 8x reduction in FLOPs on wide ResNet32.
"
465,2019,Dead-ends and Secure Exploration in Reinforcement Learning,Oral,"Many interesting alications of reinforcement learning (RL) involve MDPs that include many codedead-end"" states. Uon reaching a dead-end state, the agent continues to interact with the environment in a dead-end trajectory before reaching a terminal state, but cannot collect any ositive reward, regardless of whatever actions are chosen by the agent. The situation is even worse when existence of many dead-end states is couled with distant ositive rewards from any initial state (it is called Bridge Effect). Hence, conventional exloration techniques often incur rohibitively large training stes before convergence. To deal with the bridge effect, we roose a condition for exloration, called security. We next establish formal results that translate the security condition into the learning roblem of an auxiliary value function. This new value function is used to cacodeany"" given exloration olicy and is guaranteed to make it secure. As a secial case, we use this theory and introduce secure random-walk. We next extend our results to the dee RL settings by identifying and addressing two main challenges that arise. Finally, we emirically comare secure random-walk with standard benchmarks in two sets of exeriments including the Atari game of Montezuma's Revenge.
"
466,2019,Adaptive Neural Trees,Oral,"Dee neural networks and decision trees oerate on largely searate aradigms; tyically, the former erforms reresentation learning with re-secified architectures, while the latter is characterised by learning hierarchies over re-secified features with data-driven architectures. We unite the two via adative neural trees (ANTs), a model that incororates reresentation learning into edges, routing functions and leaf nodes of a decision tree, along with a backroagation-based training algorithm that adatively grows the architecture from rimitive modules (e.g., convolutional layers). We demonstrate that, whilst achieving cometitive erformance on classification and regression datasets, ANTs benefit from (i) lightweight inference via conditional comutation, (ii) hierarchical searation of features useful to the redictive task e.g. learning meaningful class associations, such as searating natural vs. man-made objects, and (iii) a mechanism to adat the architecture to the size and comlexity of the training dataset.
"
467,2019,Predicate Exchange: Inference with Declarative Knowledge,Oral,"We address the roblem of conditioning robabilistic models on redicates, as a means to exress declarative knowledge. Models conditioned on redicates rarely have a tractable likelihood; samling from them requires likelihood-free inference. Existing likelihood-free inference methods focus on redicates which exress observations. To address a broader class of redicates, we develo an inference rocedure called redicate exchange, which \emh{softens} redicates.
Soft redicates return values in a continuous Boolean algebra and can serve as a roxy likelihood function in inference. However, softening introduces an aroximation error which deends on a temerature arameter. At zero-temerature redicates are identical, but are often intractable to condition on. At higher temeratures, soft redicates are easier to samle from, but introduce more error. To mitigate this trade-off, we simulate Markov chains at different temeratures and use relica exchange to swa between chains. We imlement redicate exchange through a nonstandard execution of a simulation based model, and rovide a light-weight tool that can be sulanted on to of existing robabilistic rogramming formalisms.  We demonstrate the aroach on sequence models of health and inverse rendering.
"
468,2019,Understanding and Accelerating Particle-Based Variational Inference,Oral,"Particle-based variational inference methods (ParVIs) have gained notable attention in the Bayesian inference area, for their flexible aroximation ability and effective iteration. In this work, we exlore in-deth the ersective of ParVIs as Wasserstein gradient flows and make both theoretical and ragmatic contributions. On the theory side, we unify various finite-article aroximations that existing ParVIs use, and recognize that the aroximation is essentially a comulsory smoothing treatment, in either of two equivalent forms. This novel understanding reveals the assumtion and relations of existing ParVIs, and also insires new ParVIs as we will demonstrate. On the technical side, we roose an acceleration framework and a rinciled bandwidth selection method for general ParVIs. They are based on the develoed theory and our excavation on the geometry of the Wasserstein sace. Exerimental results show the imroved convergence by the acceleration framework and enhanced samle accuracy by the bandwidth selection method.
"
469,2019,Statistics and Samples in Distributional Reinforcement Learning,Oral,"We resent a unifying framework for designing and analysing distributional reinforcement learning (DRL) algorithms in terms of recursively estimating statistics of the return distribution. Our key insight is that DRL algorithms can be decomosed as the combination of some statistical estimator and a method for imuting a return distribution consistent with that set of statistics. With this new understanding, we are able to rovide imroved analyses of existing DRL algorithms as well as construct a new algorithm (EDRL) based uon estimation of the exectiles of the return distribution. We comare EDRL with existing methods on a variety of MDPs to illustrate concrete asects of our analysis.
"
470,2019,Learning Generative Models across Incomparable Spaces,Oral,"Generative Adversarial Networks have shown remarkable success in learning a distribution that faithfully recovers a reference distribution in its entirety. However, in some cases, we may want to only learn some asects (e.g., cluster or manifold structure), while modifying others (e.g., style, orientation or dimension). In this work, we roose an aroach to learn generative models across such incomarable saces, and demonstrate how to steer the learned distribution towards target roerties. A key comonent of our model is the Gromov-Wasserstein distance, a notion of discreancy that comares distributions relationally rather than absolutely. While this framework subsumes current generative models in identically reroducing distributions, its inherent flexibility allows alication to tasks in manifold learning, relational learning and cross-domain learning.
"
471,2019,Connectivity-Optimized Representation Learning via Persistent Homology,Oral,"We study the roblem of learning reresentations with controllable connectivity roerties. This is beneficial in situations when the imosed structure can be leveraged ustream. In articular, we control the connectivity of an autoencoder's latent sace via a novel tye of loss, oerating on information from ersistent homology. Under mild conditions, this loss is differentiable and we resent a theoretical analysis of the roerties induced by the loss. We choose one-class learning as our ustream task and demonstrate that the imosed structure enables informed arameter selection for modeling the in-class distribution via kernel density estimators. Evaluated on comuter vision data, these one-class models exhibit cometitive erformance and, in a low samle size regime, outerform other methods by a large margin. Notably, our results indicate that a single 
autoencoder, trained on auxiliary (unlabeled) data, yields a maing into latent sace that can be reused across datasets for one-class learning.
"
472,2019,Myopic Posterior Sampling for Adaptive Goal Oriented Design of Experiments,Oral,"Bayesian methods for adative decision-making, such as Bayesian otimisation,
active learning, and active search have seen great success in relevant alications.
However, real world data collection tasks are more broad and comlex, as we may need to
achieve a combination of the above goals andor alication secific goals.
In such scenarios, secialised methods have limited alicability.
In this work,
we design a new myoic strategy for a wide class of adative design of
exeriment (DOE) roblems, where we wish to collect data in order to fulfil a given goal.
Our aroach, Myoic Posterior Samling (\ms),
which is insired by the classical osterior samling algorithm
for multi-armed bandits,
enables us to address a broad suite of DOE tasks where a ractitioner may
incororate domain exertise about the system and secify her
desired goal via a reward function.
Emirically, this general-urose strategy is cometitive with more
secialised methods in a wide array of synthetic and real world DOE tasks.
More imortantly, it enables
addressing comlex DOE goals where no existing method seems alicable.
On the theoretical side, we leverage ideas from adative submodularity and
reinforcement learning to derive conditions under which \mss achieves
sublinear regret against natural benchmark olicies.
"
473,2019,On the Complexity of Approximating Wasserstein Barycenters,Oral,"We study the comlexity of aroximating Wassertein barycenter of $m$ discrete measures, or histograms of size $n$ by contrasting two alternative aroaches using entroic regularization. The first aroach is based on the Iterative Bregman Projections (IBP) algorithm for which our novel analysis gives a comlexity bound roortional to $\frac{mn^2}{\varesilon^2}$ to aroximate the original non-regularized barycenter. 
 Using an alternative accelerated-gradient-descent-based aroach, we obtain a comlexity roortional to
$\frac{mn^{2}}{\varesilon} $.
As a byroduct, we show that the regularization arameter in both aroaches has to be roortional to $\e$, which causes instability of both algorithms when the desired accuracy is high. To overcome this issue, we roose a novel roximal-IBP algorithm, which can be seen as a roximal gradient method, which uses IBP on each iteration to make a roximal ste.
We also consider the question of scalability of these algorithms using aroaches from distributed otimization and show that the first algorithm can be imlemented in a centralized distributed setting (masterslave), while the second one is amenable to a more general decentralized distributed setting with an arbitrary network toology."
474,2019,Sever: A Robust Meta-Algorithm for Stochastic Optimization,Oral,"In high dimensions, most machine learning methods are brittle to even a small fraction of structured outliers. To address this, we introduce a new meta-algorithm that can take in a base learner such as least squares or stochastic gradient descent, and harden the learner to be resistant to outliers. Our method, Sever, ossesses strong theoretical guarantees yet is also highly scalable -- beyond running the base learner itself, it only requires comuting the to singular vector of a certain n×d matrix. We aly Sever on a drug design dataset and a sam classification dataset, and find that in both cases it has substantially greater robustness than several baselines. On the sam dataset, with 1% corrutions, we achieved 7.4% test error, comared to 13.4%−20.5% for the baselines, and 3% error on the uncorruted dataset. Similarly, on the drug design dataset, with 10% corrutions, we achieved 1.42 mean-squared error test error, comared to 1.51-2.33 for the baselines, and 1.23 error on the uncorruted dataset.
"
475,2019,Discriminative Regularization for Latent Variable Models with Applications to Electrocardiography,Oral,"Generative models use latent variables to reresent structured variation in high-dimensional data, such as images, audio, and medical waveforms. These latent variables, however, may ignore subtle, yet meaningful features in the data. Some features may redict an outcome of interest (e.g. heart disease) but account for only a small fraction of variation in the data. We roose a generative model training objective that uses a black-box discriminative model as a regularizer to learn reresentations that reserve this redictive variation. With these discriminatively regularized generative models, we visualize and measure variation in the data that influence a black-box redictive model, enabling an exert to better understand each rediction. With this technique, we study models that use electrocardiograms to redict outcomes of clinical interest. We measure our aroach on synthetic and real data with statistical summaries and an exeriment carried out by a hysician.
"
476,2019,Addressing the Loss-Metric Mismatch with Adaptive Loss Alignment,Oral,"In most machine learning training aradigms a fixed, often handcrafted, loss function is assumed to be a good roxy for an underlying evaluation metric. In this work we assess this assumtion by meta-learning an adative loss function to directly otimize the evaluation metric. We roose a samle efficient reinforcement learn- ing aroach for adating the loss dynamically during training. We emirically show how this formulation imroves erformance by simultaneously otimizing the evaluation metric and smoothing the loss land- scae. We verify our method in metric learning and classification scenarios, showing consider- able imrovements over the state-of-the-art on a diverse set of tasks. Imortantly, our method is alicable to a wide range of loss functions and evaluation metrics. Furthermore, the learned olicies are transferable across tasks and data, demonstrating the versatility of the method. 
"
477,2019,Minimal Achievable Sufficient Statistic Learning,Oral,"We introduce Minimal Achievable Sufficient Statistic (MASS) Learning, a training objective for machine learning models whose minimizers are minimal sufficient statistics with resect to the class of functions being otimized over (e.g. dee networks).  In deriving MASS Learning, we also introduce Conserved Differential Information (CDI), an information-theoretic quantity that - unlike standard mutual information - can be usefully alied to deterministically-deendent continuous random variables like the inut and outut of a dee network.  In a series of exeriments, we show that dee networks trained with MASS Learning match state–of–the–art erformance on suervised learning, uncertainty quantification, and adversarial robustness benchmarks.
"
478,2019,Analyzing Federated Learning through an Adversarial Lens,Oral,"Federated learning distributes model training among a multitude of agents, who, guided by rivacy concerns, erform training using their local data but share only model arameter udates, for iterative aggregation at the server to train an overall global model. In this work, we exlore how the federated learning setting gives rise to a new threat, namely model oisoning, which differs from traditional data oisoning. Model oisoning is carried out by an adversary controlling a small number of malicious agents (usually 1) with the aim of causing the global model to misclassify a set of chosen inuts with high conﬁdence. We exlore a number of strategies to carry out this attack on dee neural networks, starting with targeted model oisoning using a simle boosting of the malicious agent’s udate to overcome the effects of other agents. We also roose two critical notions of stealth to detect malicious udates. We byass these by including them in the adversarial objective to carry out stealthy model oisoning. We imrove its stealth with the use of an alternating minimization strategy which alternately otimizes for stealth and the adversarial objective. We also emirically demonstrate that Byzantine-resilient aggregation strategies are not robust to our attacks. Our results indicate that highly constrained adversaries can carry out model oisoning attacks while maintaining stealth, thus highlighting the vulnerability of the federated learning setting and the need to develo effective defense strategies.
"
479,2019,Deep Compressed Sensing,Oral,"Comressed sensing (CS) rovides an elegant framework for recovering sarse signals from comressed measurements. For examle, CS can exloit the structure of natural images and recover an image from only a few random measurements. CS is highly flexible and data efficient, but its alication has been restricted by the strong assumtion of sarsity and costly otimisation rocess. A recent aroach that combines CS with neural network generators has removed the constraint of sarsity, but reconstruction remains slow. Here we roose a novel framework that significantly imroves both the erformance and seed of signal recovery by jointly training a generator and the otimisation rocess for reconstruction via meta-learning. We exlore training the measurements with different objectives, and derive a family of models based on minimising measurement errors. We show that Generative Adversarial Nets (GANs) can be viewed as a secial case in this family of models. Borrowing insights from the CS ersective, we develo a novel way of stabilising GAN training using gradient information from the discriminator.
"
480,2019,Hessian Aided Policy Gradient,Oral,"	Reducing the variance of estimators for olicy gradient has long been the focus of reinforcement learning research.
	While classic algorithms like REINFORCE find an $\esilon$-aroximate first-order stationary oint in $\OM({1}{\esilon^4})$ random trajectory simulations, no rovable  imrovement on the comlexity has been made so far.
	This aer resents a Hessian aided olicy gradient method with the first imroved samle comlexity of $\OM({1}{\esilon^3})$.
	While our method exloits information from the olicy Hessian, it can be imlemented in linear time with resect to the arameter dimension and is hence alicable to sohisticated DNN arameterization.
	Simulations on standard tasks validate the efficiency of our method."
481,2019,Relational Pooling for Graph Representations,Oral,"This work generalizes grah neural networks (GNNs) beyond those based on the Weisfeiler-Lehman (WL) algorithm, grah Lalacians, and grah diffusion kernels.  Our aroach, denoted Relational Pooling (RP), draws from the theory of finite artial exchangeability to rovide a framework with maximal reresentation ower for grahs. RP can work with existing grah reresentation models, and somewhat counterintuitively, can make them even more owerful than the original WL isomorhism test. Additionally, RP is the first theoretically sound framework to use architectures like Recurrent Neural Networks and Convolutional Neural Networks for grah classification. RP also has grah kernels as a secial case. We demonstrate imroved erformance of novel RP-based grah reresentations over current state-of-the-art methods on a number of tasks.
"
482,2019,Hierarchical Decompositional Mixtures of Variational Autoencoders,Oral,"Variational autoencoders (VAEs) have received considerable attention, since they allow us to learn exressive neural density estimators effectively and efficiently. 
However, learning and inference in VAEs is still roblematic due to the sensitive interlay between the generative model and the
inference network. 
Since these roblems become generally more severe in high dimensions, we roose a novel hierarchical mixture model over low-dimensional VAE exerts. 
Our model decomoses the overall learning roblem into many smaller roblems, which are coordinated by the hierarchical mixture, reresented by a sum-roduct network. 
In exeriments we show that our model consistently outerforms classical VAEs on all of our exerimental benchmarks. 
Moreover, we show that our model is highly data efficient and degrades very gracefully in extremely low data regimes.
"
483,2019,Estimate Sequences for Variance-Reduced Stochastic Composite Optimization,Oral,"In this aer, we roose a unified view of gradient-based algorithms for stochastic convex comosite otimization by extending the concet of estimate sequence introduced by Nesterov. This oint of view covers the stochastic gradient descent method, variants of the aroaches SAGA, SVRG, and has several advantages: (i) we rovide a generic roof of convergence for the aforementioned methods; (ii) we show that this SVRG variant is adative to strong convexity; (iii) we naturally obtain new algorithms with the same guarantees; (iv) we derive generic strategies to make these algorithms robust to stochastic noise, which is useful when data is corruted by small random erturbations. Finally, we show that this viewoint is useful to obtain new accelerated algorithms in the sense of Nesterov.
"
484,2019,Efficient learning of smooth probability functions from Bernoulli tests with guarantees,Oral,"We study the fundamental roblem of learning an unknown, smooth robability function via oint-wise Bernoulli tests. We rovide a scalable algorithm for efficiently solving this roblem with rigorous guarantees. In articular, we rove the convergence rate of our osterior udate rule to the true robability function in L2-norm. Moreover, we allow the Bernoulli tests to deend on contextual features, and rovide a modified inference engine with rovable guarantees for this novel setting. Numerical results show that the emirical convergence rates match the theory, and illustrate the sueriority of our aroach in handling contextual features over the state-of-the-art.
"
485,2019,Bayesian Generative Active Deep Learning,Oral,"Dee learning models have demonstrated outstanding erformance in several roblems, but their training rocess tends to require immense amounts of comutational and human resources for training and labeling, constraining the tyes of roblems that can be tackled.
Therefore, the design of effective training methods that require small labeled training sets is an imortant research direction that will allow a more effective use of resources.
Among current aroaches designed to address this issue, two are articularly interesting: data augmentation and active learning.  
Data augmentation achieves this goal by artificially generating new training oints, while active learning relies on the selection of the ``most informative'' subset of unlabeled training samles to be labelled by an oracle.
Although successful in ractice, data augmentation can waste comutational resources because it indiscriminately generates samles that are not guaranteed to be informative, and active learning selects a small subset of informative samles (from a large un-annotated set) that may be insufficient for the training rocess. 
In this aer, we roose a Bayesian generative active dee learning aroach that combines active learning with data augmentation -- we rovide theoretical and emirical evidence (MNIST, CIFAR-$\{10,100\}$, and SVHN) that our aroach has more efficient training and better classification results than data augmentation and active learning."
486,2019,Learning to Route in Similarity Graphs,Oral,"Recently similarity grahs became the leading aradigm for efficient nearest neighbor search, outerforming traditional tree-based and LSH-based methods. Similarity grahs erform the search via greedy routing: a query traverses the grah and in each vertex moves to the adjacent vertex that is the closest to this query. In ractice, similarity grahs are often suscetible to local minima, when queries do not reach its nearest neighbors, getting stuck in subotimal vertices. In this aer we roose to learn the routing function that overcomes local minima via incororating information about the grah global structure. In articular, we augment the vertices of a given grah with additional reresentations that are learned to rovide the otimal routing from the start vertex to the query nearest neighbor. By thorough exeriments, we demonstrate that the roosed learnable routing successfully diminishes the local minima roblem and significantly imroves the overall search erformance.
"
487,2019,Provably Efficient Maximum Entropy Exploration,Oral,"Suose an agent is in a (ossibly unknown) Markov Decision Process in the absence of a reward signal, what might we hoe that an agent can efficiently learn to do? One natural, intrinsically defined, objective roblem is for the agent to learn a olicy which induces a distribution over state sace that is as uniform as ossible, which can be measured in an entroic sense.  We rovide an efficient algorithm to construct such a maximum-entroy exloratory olicy, when given access to a black box lanning oracle (which is robust to function aroximation). Furthermore, when restricted to the tabular setting where we have samle based access to the MDP, our roosed algorithm is rovably efficient method, both in terms of samle size and comutational comlexity. Key to our algorithmic methodology is utilizing the conditional gradient method (a.k.a. the Frank-Wolfe algorithm) which utilizes an aroximate MDP solver.
"
488,2019,The Variational Predictive Natural Gradient,Oral,"Variational inference transforms osterior inference into arametric otimization thereby enabling the use of latent variable models where otherwise imractical. However, variational inference can be finicky when different variational arameters control variables that are strongly correlated under the model. Traditional natural gradients based on the variational aroximation fail to correct for correlations when the aroximation is not the true osterior. To address this, we construct a new natural gradient called the variational redictive natural gradient. It is constructed as an average of the Fisher information of the rearameterized redictive model distribution. Unlike traditional natural gradients for variational inference, this natural gradient accounts for the relationshi between model arameters and variational arameters. We also show the variational redictive natural gradient relates to the negative Hessian of the exected log-likelihood. A simle examle shows the insight. We demonstrate the emirical value of our method on a classification task, a dee generative model of images, and robabilistic matrix factorization for recommendation.
"
489,2019,Finding Mixed Nash Equilibria of Generative Adversarial Networks,Oral,"Generative adversarial networks (GANs) are known to achieve the state-of-the-art erformance on various generative tasks, but these results come at the exense of a notoriously difficult training hase. Current training strategies tyically draw a connection to otimization theory, whose scoe is restricted to local convergence due to the resence of non-convexity. In this work, we tackle the training of GANs by rethinking the roblem formulation from the mixed Nash Equilibria (NE) ersective. Via a classical lifting trick, we show that essentially all existing GAN objectives can be relaxed into their mixed strategy forms, whose global otima can be solved via samling, in contrast to the exclusive use of otimization framework in revious work. We further roose a mean-aroximation samling scheme, which allows to systematically exloit methods for bi-affine games to delineate novel, ractical training algorithms of GANs. Finally, we rovide exerimental evidence that our aroach yields comarable or suerior results to contemorary training algorithms, and outerforms classical methods such as SGD, Adam, and RMSPro. 
"
490,2019,Active Learning for Probabilistic Structured Prediction of Cuts and Matchings,Oral,"Active learning methods, like uncertainty samling, combined with robabilistic rediction techniques  have  achieved  success  in  various  roblems like image classification and text classification.  For  more  comlex  multivariate  rediction tasks, the relationshis between labels lay an imortant role in designing structured classifiers with better erformance. However, comutational time comlexity limits revalent robabilistic methods from effectively suorting active learning. Secifically, while non-robabilistic methods based on structured suort vector ma-chines can be tractably alied to redicting cuts and biartite matchings, conditional random fields are intractable for these structures. We roose an adversarial aroach for active learning with structured rediction domains that is tractable for cuts  and  matching.  We  evaluate  this  aroach algorithmically in two imortant structured rediction roblems: multi-label classification and object tracking in videos. We demonstrate better accuracy and comutational efficiency for our roosed method.
"
491,2019,A Dynamical Systems Perspective on Nesterov Acceleration,Oral,"This article resents a dynamic system model describing Nesterov's accelerated gradient method. In contrast to earlier work, the derivation does not rely on a vanishing ste size argument. It is shown that Nesterov's accelerated gradient method follows from discretizing an ordinary differential equation with a semi-imlicit Euler integration scheme. We analyze both the corresonding differential equation as well as the discretization for obtaining insights into the henomenon of acceleration. The analysis suggests that a curvature-deendent daming term lies at the heart of acceleration. We further establish connections between the discretized and the continuous-time dynamics.
"
492,2019,Disentangled Graph Convolutional Networks,Oral,"recode    The formation of a real-world grah tyically arises from the highly comlex interaction of many latent factors.
    The existing dee learning methods for grah-structured data neglect the entanglement of the latent factors, rendering the learned reresentations non-robust and hardly exlainable.
    However, learning reresentations that disentangle the latent factors oses great challenges and remains largely unexlored in the literature of grah neural networks.
    In this aer, we introduce the disentangled grah convolutional network (DisenGCN) to learn disentangled node reresentations.
    In articular, we roose a novel neighborhood routing mechanism, which is caable of dynamically identifying the latent factor that may have caused the edge between a node and one of its neighbors,  and accordingly assigning the neighbor to a channel that extracts and convolutes features secific to that factor.
    We theoretically rove the convergence roerties of the routing mechanism.
    Emirical results show that our roosed model can achieve significant erformance gains, esecially when the data demonstrate the existence of many entangled factors.
codere
"
493,2019,Differentiable Dynamic Normalization for Learning Deep Representation,Oral,"This work resents Dynamic Normalization (DN), which is able to learn arbitrary normalization oerations for different convolutional layers in a dee ConvNet. Unlike existing normalization aroaches that redefined comutations of the statistics (mean and variance), DN learns to estimate them. DN has several aealing benefits. First, it adats to various networks, tasks, and batch sizes. Second, it can be easily imlemented and trained in a differentiable end-to-end manner with merely small number of arameters. Third, its matrix formulation reresents a wide range of normalization methods, shedding light on analyzing them theoretically. Extensive studies show that DN outerforms its counterarts in CIFAR10 and ImageNet.
"
494,2019,Fairwashing: the risk of rationalization,Oral,"Black-box exlanation is the roblem of exlaining how a machine learning model -- whose internal logic is hidden to the auditor and generally comlex -- roduces its outcomes. Current aroaches for solving this roblem include model exlanation, outcome exlanation as well as model insection.  While these techniques can be beneficial by roviding interretability, they can be used in a negative manner to erform fairwashing, which we define as romoting the ercetion that a machine learning model resects some ethical values while it might not be the case. In articular, we demonstrate that it is ossible to systematically rationalize decisions taken by an unfair black-box model using the model exlanation as well as the outcome exlanation aroaches with a given fairness metric. Our solution, LaundryML, is based on a regularized rule list enumeration algorithm whose objective is to search for fair rule lists aroximating an unfair black-box model. We emirically evaluate our rationalization technique on black-box models trained on real-world datasets and show that one can obtain rule lists with high fidelity to the black-box model while being considerably less unfair at the same time.
"
495,2019,Invariant-Equivariant Representation Learning for Multi-Class Data,Oral,"Reresentations learnt through dee neural networks tend to be highly informative, but oaque in terms of what information they learn to encode. We introduce an aroach to robabilistic modelling that learns to reresent data with two searate dee reresentations: an invariant reresentation that encodes the information of the class from which the data belongs, and an equivariant reresentation that encodes the symmetry transformation defining the articular data oint within the class manifold (equivariant in the sense that the reresentation varies naturally with symmetry transformations). This aroach is based rimarily on the strategic routing of data through the two latent variables, and thus is concetually transarent, easy to imlement, and in-rincile generally alicable to any data comrised of discrete classes of continuous distributions (e.g. objects in images, toics in language, individuals in behavioural data). We demonstrate qualitatively comelling reresentation learning and cometitive quantitative erformance, in both suervised and semi-suervised settings, versus comarable modelling aroaches in the literature with little fine tuning.
"
496,2019,CompILE: Compositional Imitation Learning and Execution,Oral,"We introduce Comositional Imitation Learning and Execution (ComILE): a framework for learning reusable, variable-length segments of hierarchically-structured behavior from demonstration data. ComILE uses a novel unsuervised, fully-differentiable sequence segmentation module to learn latent encodings of sequential data that can be re-comosed and executed to erform new tasks. Once trained, our model generalizes to sequences of longer length and from environment instances not seen during training. We evaluate ComILE in a challenging 2D multi-task environment and a continuous control task, and show that it can find correct task boundaries and event encodings in an unsuervised manner. Latent codes and associated behavior olicies discovered by ComILE can be used by a hierarchical agent, where the high-level olicy selects actions in the latent code sace, and the low-level, task-secific olicies are simly the learned decoders. We found that our ComILE-based agent could learn given only sarse rewards, where agents without task-secific olicies struggle.
"
